@relation writemodel

@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 46 numeric
@attribute 47 numeric
@attribute 48 numeric
@attribute 49 numeric
@attribute 50 numeric
@attribute 51 numeric
@attribute 52 numeric
@attribute 53 numeric
@attribute 54 numeric
@attribute 55 numeric
@attribute 56 numeric
@attribute 57 numeric
@attribute 58 numeric
@attribute 59 numeric
@attribute 60 numeric
@attribute 61 numeric
@attribute 62 numeric
@attribute 63 numeric
@attribute 64 numeric
@attribute 65 numeric
@attribute 66 numeric
@attribute 67 numeric
@attribute 68 numeric
@attribute 69 numeric
@attribute 70 numeric
@attribute 71 numeric
@attribute 72 numeric
@attribute 73 numeric
@attribute 74 numeric
@attribute 75 numeric
@attribute 76 numeric
@attribute 77 numeric
@attribute 78 numeric
@attribute 79 numeric
@attribute 80 numeric
@attribute 81 numeric
@attribute 82 numeric
@attribute 83 numeric
@attribute 84 numeric
@attribute 85 numeric
@attribute 86 numeric
@attribute 87 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute 90 numeric
@attribute 91 numeric
@attribute 92 numeric
@attribute 93 numeric
@attribute 94 numeric
@attribute 95 numeric
@attribute 96 numeric
@attribute 97 numeric
@attribute 98 numeric
@attribute 99 numeric
@attribute 100 numeric
@attribute 101 numeric
@attribute 102 numeric
@attribute 103 numeric
@attribute 104 numeric
@attribute 105 numeric
@attribute 106 numeric
@attribute 107 numeric
@attribute 108 numeric
@attribute 109 numeric
@attribute 110 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 116 numeric
@attribute 117 numeric
@attribute 118 numeric
@attribute 119 numeric
@attribute 120 numeric
@attribute 121 numeric
@attribute 122 numeric
@attribute 123 numeric
@attribute 124 numeric
@attribute 125 numeric
@attribute 126 numeric
@attribute 127 numeric
@attribute 128 numeric
@attribute 129 numeric
@attribute 130 numeric
@attribute 131 numeric
@attribute 132 numeric
@attribute 133 numeric
@attribute 134 numeric
@attribute 135 numeric
@attribute 136 numeric
@attribute 137 numeric
@attribute 138 numeric
@attribute 139 numeric
@attribute 140 numeric
@attribute 141 numeric
@attribute 142 numeric
@attribute 143 numeric
@attribute 144 numeric
@attribute 145 numeric
@attribute 146 numeric
@attribute 147 numeric
@attribute 148 numeric
@attribute 149 numeric
@attribute 150 numeric
@attribute label {1,0}

@data
0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0.181819,0.09091,0.545455,0.181819,0.1,0.4,0.4,0.2,0.5,0.1,0.1,0.1,0,0,0.1,0.6,0.5,0.3,0.2,0.4,0,0.111112,0,0,0.333334,0.111112,0,0,0,0,0,0.333334,0,0,0,0.222223,0.111112,0.222223,0.222223,0,0,0,0.111112,0,0,0,0.111112,0,0.111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111112,0.222223,0.222223,0,0.222223,0,0.111112,0.222223,0.222223,0.222223,0,0,0.111112,0,0,0,0.222223,0.111112,0.111112,0.222223,0,-0.078778,0.131296,0.131296,-0.131296,0.078778,-0.078778,0.026259,-0.131296,-0.026259,-0.078778,0.078778,0.183815,0.078778,-0.078778,-0.026259,-0.078778,0.159511,0.156713,0.126248,0.225934,0.155004,0.176591,1
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.363637,0.181819,0.272728,0.181819,0.3,0.3,0.1,0.5,0.1,0.1,0.2,0.2,0.2,0.1,0.2,0.2,0.6,0.2,0.2,0.5,0.111112,0,0.111112,0.111112,0,0.111112,0.111112,0.111112,0,0,0.111112,0,0.222223,0.111112,0.111112,0.111112,0,0.111112,0,0,0,0,0,0.111112,0.111112,0.111112,0,0,0,0.111112,0,0.111112,0.111112,0,0,0.111112,0,0,0.111112,0,0,0,0,0.222223,0.111112,0,0,0.111112,0.111112,0.222223,0,0.333334,0.111112,0,0,0,0.111112,0,0.111112,0,0.222223,0,0.111112,0.222223,0.026518,-0.079555,0.185627,-0.026518,0.026518,-0.079555,-0.026518,-0.079555,0.132591,-0.026518,0.132591,-0.026518,-0.079555,-0.026518,-0.026518,-0.026518,0.157619,0.163459,0.154958,0.176345,0.165404,0.182214,1
0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0.181819,0.09091,0.545455,0.181819,0.2,0.3,0.6,0,0.3,0.1,0.1,0.1,0.3,0.1,0.3,0.4,0.3,0.1,0.1,0.7,0,0.111112,0.111112,0,0,0.111112,0.111112,0.111112,0.222223,0.111112,0.222223,0.111112,0,0,0,0,0,0.111112,0.222223,0,0.111112,0,0,0,0,0,0,0,0,0,0,0.111112,0.222223,0,0.111112,0,0.111112,0,0,0,0.111112,0,0,0.222223,0.111112,0,0.111112,0.222223,0,0.111112,0.222223,0,0.111112,0,0,0,0,0,0.111112,0,0.222223,0.111112,0,0.444445,-0.032143,0.032143,0.032143,0.032143,0.032143,-0.096431,-0.096431,-0.096431,-0.160718,-0.096431,0.289291,0.096431,0.225004,-0.096431,-0.096431,0.032143,0.148525,0.195924,0.187015,0.161747,0.169925,0.136863,1
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0.181819,0.454546,0.09091,0.272728,0.4,0,0.2,0.1,0.2,0.3,0.5,0.1,0.1,0.4,0.2,0.5,0,0.3,0.3,0.4,0.111112,0,0.222223,0.111112,0,0,0,0,0,0.111112,0,0.111112,0,0,0,0.111112,0.222223,0,0,0,0,0,0.333334,0,0,0.222223,0.111112,0.222223,0,0.111112,0,0,0.111112,0,0,0,0.111112,0.333334,0,0,0,0.111112,0,0.111112,0,0.111112,0.111112,0.333334,0,0,0,0,0.111112,0,0.222223,0,0.111112,0,0.111112,0.111112,0,0.111112,0.222223,0,0.092874,-0.030958,-0.15479,-0.092874,-0.15479,0.030958,0.030958,0.092874,-0.092874,-0.092874,0.092874,0.15479,-0.030958,0.15479,0.030958,-0.030958,0.124735,0.184281,0.178266,0.197387,0.185868,0.129464,1
0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0.09091,0.363637,0.181819,0.363637,0.4,0,0.3,0.3,0,0.4,0.3,0.3,0.3,0.5,0.2,0.1,0.4,0.1,0.2,0.2,0.111112,0,0.111112,0.222223,0,0,0,0,0.111112,0.222223,0,0,0.111112,0.111112,0.111112,0,0,0,0,0,0,0.111112,0.111112,0.222223,0.111112,0.111112,0,0.111112,0.111112,0,0,0.222223,0.111112,0,0.111112,0.111112,0,0.333334,0.111112,0.111112,0,0.111112,0.111112,0,0.111112,0,0,0,0.222223,0,0.111112,0,0,0,0.111112,0,0.111112,0.111112,0,0,0.111112,0,0.111112,0,0.101182,-0.168636,0.101182,0.033727,-0.168636,0.101182,-0.101182,0.168636,0.033727,0.033727,-0.033727,-0.101182,0.033727,0.033727,-0.033727,-0.033727,0.148505,0.20206,0.185251,0.166846,0.158898,0.13844,1
1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.545455,0.181819,0,0.272728,0.4,0.5,0.2,0.2,0.4,0,0.2,0.5,0.3,0.3,0.1,0,0.1,0.3,0.2,0.3,0.222223,0.222223,0,0,0.222223,0,0.111112,0.222223,0.111112,0.111112,0,0,0.111112,0,0,0.111112,0.111112,0.222223,0.111112,0,0,0,0,0,0.111112,0.111112,0,0,0,0.222223,0.111112,0.111112,0.111112,0.111112,0,0.111112,0.111112,0,0.111112,0.111112,0,0.111112,0,0,0,0,0,0,0,0,0,0.111112,0.111112,0,0,0.222223,0.111112,0,0.111112,0,0,0.111112,0.111112,0.111112,0.111358,0.111358,-0.111358,0.037119,0.185596,-0.185596,0.037119,0.037119,-0.037119,0.185596,0.037119,-0.185596,-0.037119,-0.037119,-0.037119,-0.111358,0.126993,0.139756,0.135445,0.198613,0.184495,0.214698,1
0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.09091,0.454546,0.272728,0.181819,0.3,0.3,0.1,0.2,0.2,0.1,0.3,0.3,0.1,0.3,0.2,0.3,0.3,0.2,0.4,0.4,0.111112,0,0.111112,0.111112,0.111112,0,0.111112,0.111112,0,0,0,0.111112,0.111112,0,0,0.111112,0,0.222223,0,0,0.111112,0,0,0,0,0.111112,0.111112,0.111112,0.111112,0.111112,0,0.111112,0,0.111112,0,0,0,0,0.222223,0.111112,0.111112,0,0,0,0.111112,0,0.111112,0.111112,0.222223,0,0,0.111112,0,0.111112,0,0.111112,0,0.222223,0.111112,0.111112,0,0.111112,0.333334,0,0.044791,-0.044791,0.044791,-0.134372,0.044791,-0.134372,-0.044791,0.044791,-0.044791,0.044791,0.134372,0.044791,-0.134372,0.044791,0.134372,-0.044791,0.158757,0.157211,0.150758,0.16287,0.20312,0.167284,1
0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0.363637,0.181819,0.363637,0.09091,0,0.4,0.1,0.7,0.2,0.2,0,0.5,0.1,0.2,0,0.1,1,0,0.3,0.2,0,0,0,0,0.111112,0.111112,0,0.222223,0,0,0,0.111112,0.555556,0,0.222223,0,0,0.111112,0,0.111112,0,0,0,0.222223,0,0,0,0,0.444445,0,0.111112,0,0,0,0,0.111112,0,0.111112,0,0.111112,0,0,0,0,0,0,0,0.111112,0,0.333334,0.111112,0.555556,0,0,0,0,0.111112,0.222223,0,0,0.111112,0,0,0.111112,-0.066376,-0.013275,0.199127,-0.039825,0.039825,-0.013275,-0.066376,-0.013275,0.119476,0.066376,-0.013275,-0.039825,-0.039825,-0.066376,0.013275,-0.066376,0.204059,0.152152,0.145144,0.181381,0.126255,0.19101,1
0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.727273,0,0.272728,0,0.9,0.1,0,0.5,0,0,0.2,0.4,0.2,0.4,0,0,0.4,0.2,0.4,0.3,0.666667,0,0,0.333334,0,0,0,0.111112,0,0,0,0,0.111112,0.111112,0.222223,0.111112,0,0,0,0,0,0,0,0,0.111112,0.111112,0,0,0.111112,0.111112,0.111112,0.111112,0,0.111112,0,0.111112,0,0,0.222223,0.222223,0,0,0,0,0,0,0,0,0.333334,0,0,0.111112,0,0,0,0.111112,0.111112,0.333334,0,0,0.111112,0,0.111112,0.111112,0.214329,-0.082434,0.049461,-0.016487,-0.049461,-0.082434,-0.016487,0.049461,0.082434,0.049461,0.016487,-0.082434,-0.082434,-0.016487,0.049461,-0.082434,0.156157,0.190225,0.149178,0.178212,0.165734,0.160495,1
0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.272728,0.272728,0.272728,0.181819,0.4,0.5,0.3,0.1,0.3,0,0.2,0.5,0.3,0.3,0,0.1,0.3,0.2,0.3,0.2,0,0.222223,0.222223,0,0.111112,0,0.222223,0.222223,0,0.111112,0,0.111112,0.111112,0,0,0,0,0.222223,0.111112,0,0,0,0,0,0.111112,0.111112,0,0,0.222223,0,0.111112,0.222223,0.222223,0,0,0.111112,0.222223,0,0,0.111112,0,0,0,0,0,0,0.111112,0,0.222223,0.111112,0,0,0,0,0,0.222223,0.222223,0.111112,0,0,0,0.111112,0.111112,0,0.08872,0.029573,0.029573,0.029573,0.147866,-0.147866,-0.029573,0.029573,-0.08872,0.147866,-0.029573,-0.08872,0.029573,-0.029573,0.029573,-0.147866,0.170442,0.183465,0.176439,0.16114,0.128233,0.18028,1
0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0.181819,0.454546,0.181819,0.181819,0.4,0.6,0.1,0.2,0.5,0.5,0.3,0.2,0.2,0.1,0.1,0.1,0.2,0.3,0.1,0.1,0.111112,0.333334,0,0,0.333334,0.111112,0.111112,0.111112,0,0,0,0.111112,0.111112,0.111112,0,0,0.222223,0.222223,0,0.111112,0.111112,0.222223,0.222223,0,0.111112,0,0.111112,0,0,0.111112,0,0.111112,0.111112,0,0.111112,0,0,0.111112,0,0,0,0.111112,0,0,0.111112,0,0,0,0,0.111112,0,0.111112,0.111112,0.111112,0,0.111112,0.111112,0,0,0,0,0,0.111112,0,0.088445,0.147408,-0.029482,-0.029482,0.206371,0.147408,0.029482,-0.088445,-0.029482,-0.029482,-0.088445,-0.088445,-0.088445,0.029482,-0.088445,-0.088445,0.116348,0.152145,0.170481,0.161578,0.206618,0.19283,1
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0.363637,0.181819,0.181819,0.272728,0.4,0.2,0.2,0.3,0.1,0.1,0.1,0.4,0.2,0.1,0.4,0.2,0.3,0.3,0.2,0.5,0.111112,0,0.222223,0.111112,0,0.111112,0,0.111112,0,0,0.222223,0,0,0.111112,0.111112,0.111112,0,0.111112,0,0,0,0,0,0.111112,0,0,0,0.111112,0.111112,0.111112,0,0.222223,0,0.111112,0,0.111112,0.111112,0,0,0,0.222223,0.111112,0,0.111112,0,0,0,0.111112,0.333334,0,0,0,0,0,0.111112,0.222223,0,0,0.222223,0,0.222223,0.111112,0.111112,0.111112,0.100235,-0.100235,0.033412,-0.033412,-0.033412,-0.100235,0.033412,-0.100235,0.033412,0.100235,0.167058,-0.033412,-0.033412,-0.100235,-0.033412,0.100235,0.129161,0.187411,0.185345,0.189518,0.176191,0.132375,1
1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0.454546,0.272728,0.09091,0.181819,0.6,0.3,0.1,0.5,0,0.3,0.3,0.2,0.6,0.1,0,0,0.3,0.1,0.3,0.3,0.222223,0,0,0.444445,0,0.222223,0.111112,0,0.111112,0,0,0,0.111112,0,0.333334,0.111112,0,0,0,0,0,0.111112,0.111112,0.111112,0.222223,0.111112,0,0,0.111112,0,0,0.111112,0.222223,0.222223,0,0.111112,0,0,0,0.111112,0,0,0,0,0,0,0,0,0.222223,0.111112,0,0,0,0,0.111112,0,0.333334,0,0,0,0.111112,0.111112,0,0.111112,0.14857,-0.106121,0.021224,0.14857,0.021224,0.021224,-0.063673,-0.063673,0.106121,-0.021224,0.021224,-0.106121,-0.063673,0.021224,0.021224,-0.106121,0.151892,0.234259,0.193959,0.156393,0.109285,0.154212,1
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.363637,0.09091,0.363637,0.181819,0.1,0,0.2,0.4,0,0,0.1,0.3,0.2,0,0.2,0.5,0.4,0.3,0.4,0.9,0,0,0,0.111112,0,0,0,0,0,0,0.111112,0.111112,0,0,0.111112,0.333334,0,0,0,0,0,0,0,0,0.111112,0,0,0,0,0,0,0.333334,0,0,0.222223,0,0,0,0,0,0.111112,0,0,0.111112,0.111112,0.111112,0,0.333334,0.111112,0,0,0.333334,0,0,0,0.333334,0,0,0.111112,0.333334,0.333334,0.222223,0.333334,0,-0.071516,-0.119193,0.071516,-0.023839,-0.119193,-0.119193,0.023839,-0.119193,0.071516,0.023839,0.309902,0.119193,-0.023839,-0.071516,0.071516,-0.023839,0.208211,0.207461,0.092677,0.20632,0.181861,0.10347,1
0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.545455,0.09091,0,0.363637,0.6,0.3,0.5,0.3,0.3,0.1,0,0.2,0.6,0.2,0,0,0.3,0,0.2,0.4,0.222223,0,0.222223,0.111112,0.111112,0.111112,0,0.111112,0.333334,0.222223,0,0,0.111112,0,0,0.222223,0.111112,0,0.222223,0,0,0,0,0.111112,0,0,0,0,0.222223,0,0,0,0.222223,0.222223,0.111112,0.111112,0.222223,0,0,0,0,0,0,0,0,0,0,0,0.111112,0.111112,0,0.111112,0,0,0,0,0.222223,0,0,0,0,0,0.222223,0.222223,0.177655,0.025379,0.025379,0.177655,0.025379,-0.076138,-0.126897,-0.025379,0.025379,-0.025379,0.076138,-0.126897,0.126897,-0.126897,-0.025379,-0.126897,0.151891,0.167616,0.15191,0.130108,0.18715,0.211325,1
0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.181819,0.272728,0.363637,0.181819,0.1,0.2,0,0.3,0.1,0.6,0.2,0.4,0,0.3,0.1,0.1,0.4,0.3,0.2,0.7,0,0,0,0.111112,0,0.111112,0,0.111112,0,0,0,0,0,0,0.222223,0.111112,0,0,0,0.111112,0,0.222223,0.111112,0.222223,0,0,0.111112,0.111112,0.111112,0.222223,0,0.111112,0,0,0,0,0.111112,0.111112,0,0.111112,0,0.111112,0,0,0,0,0,0.111112,0.111112,0.222223,0,0.111112,0,0.222223,0.111112,0,0,0.222223,0,0,0.333334,0.111112,0,0.333334,-0.061302,-0.061302,0.061302,-0.10217,-0.020434,0.143038,0.020434,0.020434,0.020434,0.061302,0.183906,-0.061302,-0.10217,-0.020434,-0.020434,-0.061302,0.147928,0.20143,0.149843,0.165332,0.17449,0.160977,1
0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.363637,0.363637,0.181819,0.09091,0.5,0.4,0.1,0.3,0.3,0.4,0.2,0.5,0.2,0.2,0,0,0.4,0.3,0.1,0.1,0.222223,0.111112,0,0.111112,0.111112,0,0.111112,0.222223,0.111112,0,0,0,0.222223,0.111112,0,0,0.222223,0.111112,0,0,0,0.111112,0.111112,0.222223,0.111112,0.111112,0,0,0.222223,0.222223,0,0.111112,0,0,0,0.222223,0.111112,0.111112,0,0,0,0,0,0,0,0,0,0,0.111112,0.222223,0.111112,0,0,0.222223,0,0.111112,0,0.111112,0,0,0,0,0.111112,0,0.166071,0.033214,0.099643,-0.033214,0.099643,0.099643,0.033214,-0.033214,0.033214,0.166071,-0.099643,-0.166071,-0.099643,-0.033214,-0.099643,-0.166071,0.17428,0.170786,0.140781,0.168188,0.193085,0.152878,1
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.363637,0.272728,0.181819,0.181819,0.6,0.2,0.2,0.2,0.2,0.1,0.4,0.1,0.2,0.4,0.6,0.2,0.3,0,0.2,0.1,0.222223,0,0.111112,0.222223,0,0.111112,0,0.111112,0.111112,0,0.111112,0,0.111112,0,0,0.111112,0.111112,0,0.111112,0,0,0,0.111112,0,0,0.111112,0.333334,0,0,0,0.111112,0,0.222223,0,0,0,0.222223,0,0.222223,0,0.111112,0.222223,0.111112,0.222223,0.222223,0,0,0,0.111112,0.222223,0,0,0,0,0,0,0,0.111112,0.111112,0,0,0,0.111112,0,0.168541,-0.024077,0.024077,-0.024077,-0.024077,-0.072232,-0.120386,0.072232,-0.024077,-0.072232,-0.072232,-0.024077,-0.024077,0.072232,-0.024077,0.168541,0.145601,0.188525,0.154683,0.159966,0.164139,0.187086,1
0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.181819,0.363637,0.363637,0.09091,0.7,0,0,0.5,0,0.5,0.2,0.2,0.3,0.2,0.2,0,0.3,0.2,0.3,0.4,0.333334,0,0,0.444445,0,0,0,0,0,0,0,0,0.111112,0,0.111112,0.333334,0,0,0,0,0,0.222223,0.111112,0.222223,0.111112,0,0.111112,0,0.111112,0,0.111112,0,0.111112,0,0,0.111112,0,0.111112,0.111112,0,0.111112,0,0.111112,0,0,0,0,0,0.333334,0,0,0,0,0.222223,0,0,0.111112,0.222223,0,0,0.111112,0.222223,0.111112,0,0.179865,-0.099925,0.019985,0.019985,-0.099925,0.099925,-0.019985,-0.019985,0.099925,-0.019985,0.059955,-0.099925,-0.099925,-0.019985,0.019985,-0.019985,0.147682,0.23249,0.185685,0.173401,0.148878,0.111863,1
0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.09091,0.454546,0.181819,0.272728,0.2,0.4,0.1,0.3,0,0.5,0.4,0.3,0.1,0.1,0,0.3,0.8,0.1,0,0.4,0,0.111112,0,0.111112,0,0.333334,0.111112,0,0,0,0,0.111112,0.222223,0,0,0.111112,0,0,0,0,0,0.222223,0.111112,0.222223,0.111112,0.111112,0,0.222223,0.222223,0,0,0.111112,0,0,0,0.111112,0,0,0,0.111112,0,0,0,0,0.222223,0.111112,0,0,0.222223,0.333334,0.111112,0.111112,0,0,0.111112,0,0,0,0,0,0.222223,0,0,0.222223,-0.01733,-0.086648,0.190626,-0.051989,0.051989,0.086648,-0.051989,-0.051989,0.01733,0.01733,0.051989,0.01733,-0.051989,0.051989,-0.086648,-0.086648,0.143915,0.166627,0.16125,0.207084,0.151955,0.16917,1
0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.09091,0.363637,0.363637,0.181819,0.2,0.2,0.3,0,0.2,0.4,0.2,0.3,0.2,0.4,0.1,0.3,0.2,0,0.4,0.6,0.111112,0.111112,0,0,0.111112,0.111112,0,0,0.111112,0.111112,0,0.111112,0,0,0,0,0,0,0.222223,0,0,0,0.222223,0.222223,0,0.111112,0.111112,0,0.111112,0,0,0.222223,0.111112,0,0,0,0.111112,0.222223,0,0.111112,0,0,0,0.111112,0,0,0.111112,0.222223,0,0.111112,0.111112,0,0,0,0,0,0.111112,0.222223,0,0.111112,0.111112,0,0.333334,0.222223,-0.025695,-0.025695,-0.025695,-0.025695,-0.025695,0.077085,-0.128474,0.077085,-0.128474,0.025695,0.179864,0.025695,0.025695,-0.025695,0.077085,-0.077085,0.119994,0.17889,0.156657,0.192012,0.199183,0.153265,1
1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.363637,0.363637,0,0.272728,0.1,0.6,0.2,0,0.5,0.2,0.2,0.8,0.2,0.3,0.1,0,0,0.6,0.2,0,0,0.111112,0,0,0,0,0.222223,0.444445,0.111112,0.111112,0,0,0,0,0,0,0,0.333334,0.222223,0,0.111112,0.111112,0,0,0,0.222223,0,0,0,0.666667,0.222223,0,0.111112,0.111112,0,0,0.333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111112,0.111112,0,0.444445,0.111112,0,0.111112,0,0,0,0,0,-0.083664,0.139439,-0.139439,-0.027888,0.195215,-0.027888,0.195215,0.027888,-0.139439,0.306766,-0.139439,-0.139439,-0.027888,-0.027888,-0.027888,-0.083664,0.148256,0.170587,0.161551,0.170385,0.165986,0.183236,1
0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.272728,0.363637,0.272728,0.09091,0.3,0.3,0.2,0.2,0.2,0.3,0,0.6,0.1,0.1,0.1,0.4,0.5,0.3,0.4,0,0.222223,0,0.111112,0,0.111112,0.111112,0,0.111112,0,0,0,0.222223,0.222223,0,0,0,0,0,0,0.111112,0,0.111112,0,0.222223,0,0,0,0,0.222223,0.222223,0.222223,0,0,0,0,0.111112,0,0.111112,0,0,0,0,0,0.111112,0.111112,0.111112,0.222223,0,0.111112,0.333334,0.111112,0,0.111112,0,0,0.222223,0.111112,0.111112,0.111112,0.111112,0,0,0,0,0.023218,-0.023218,0.11609,-0.069654,0.023218,0.023218,0.023218,-0.069654,-0.023218,0.162526,-0.11609,0.069654,-0.023218,-0.11609,0.069654,-0.069654,0.17807,0.164568,0.154949,0.156803,0.178018,0.167592,1
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.454546,0.181819,0.181819,0.181819,0.6,0.4,0.1,0.3,0.2,0.3,0.3,0.2,0.4,0.1,0,0.1,0.3,0.2,0.1,0.4,0.333334,0.111112,0,0.111112,0,0.222223,0.111112,0.111112,0,0.111112,0,0,0.111112,0,0.111112,0.111112,0.111112,0,0,0.111112,0.111112,0,0.111112,0.111112,0.333334,0,0,0,0,0.111112,0,0.111112,0.111112,0.111112,0.111112,0.111112,0.111112,0,0,0,0,0,0,0,0,0.111112,0,0,0.111112,0.222223,0,0,0,0.111112,0.111112,0,0.111112,0,0,0,0.222223,0,0,0.222223,0.189453,-0.027065,0.027065,0.081194,0.081194,0.027065,-0.027065,-0.081194,0.027065,-0.027065,0.081194,-0.081194,-0.081194,0.027065,-0.081194,-0.135323,0.115563,0.174072,0.178405,0.187625,0.176852,0.167483,1
